Product_name,SKU,Price,Subject,Date,Review,Stars,like,dislike
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,2021 Defect,"January 23, 2022",buy Mansfield toilet primarily price American make aware 2021 manfufacturing defect refers front bowl leak properly instal first time ease leak front part enough pool night Husband think wax ring buy another one thing happen leak live 40 min store take back consideration call Mansfield make first lengthy back forth accusatory instal properly tell defect could exchange another one choice want know possibility purchasing would take another chance toilet know problem one job send store check leak Anyway wouldnt recommend risk hassle haul home leak Mansfield summit Round White Lowes allow return go American Standard problem first time installation,3,2,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,terrible seat,"November 20, 2021",nice height good flush terrible seat want replace seat,4,4,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Best value on the shelves at Lowe's,"March 19, 2023",best value shelve Lowes Solid madeinUSA product Fluidmaster internals mean go last replace 20yearold Crane toilet process seamless admittedly bit leery smart fastener tanktobowl fastener work advertised Although unit come need part use Fluidmaster waxfree base seal mat perfectly unit would definitely buy unit buck Chinesemade budget model,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,The plastic seat is most uncomfortable.,"March 17, 2022",major improvement old toilet like plastic seat replace,4,2,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Total waste of money,"December 28, 2021",Less 3 month old already chip toilet bowl Clogs easily piece crap Pun intend,1,4,2
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Complete toilet,"August 30, 2019",Everything need install toilet include Previous Mansfield toilet reliable,5,4,2
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,It's a toilet,"November 3, 2022",Looks like toilet instal fairly easily toilet find nothing special doesnt flush well hold flush handle completion get complete flush unimpressive plastic flush handle give cheap look know poor flush would buy different brand,3,1,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Dependable basic toilet,"April 9, 2023",best description model fall basic nofrills commercialstyle dependable toilet nothing fancy toilet fancy designwise userfriendly plumberfriendly always find replacement flapper fill valve road need replace Mansfield reputable company instal many different model toilets 30 year problem would score five star toilet stylish,4,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Toilet Broken,"March 25, 2022",buy store install open box broken End returning,1,4,3
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,,"September 9, 2021",toilet instal properly one tank crack guy replace problem smooth good outcome please new toilet Thank,4,1,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Do not purchase this product,"June 15, 2022",cheaply make instruction terrible bolt lock seal break floor spend money get remove Toilet eventual go habitat donation unused,1,2,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Have to Hold Down Handle,"December 1, 2022",Cost good hold handle 24 second fully flush flush quickly hit lever 24 may sound like alot time year Plumber tell majority toliets day require u hold handle becuase government regulation place force save water want full long flush Im go hold handle long waste precious time save water guess,1,0,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Do not buy this toilet,"July 9, 2022",purchase toilet last night bolt attach tank bowl drip purchase new nut bolt still drip wax ring come toilet fail purchase new wax ring replace Dont purchase unless plan make multiple extra trip store replace included part dont work,1,1,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Nice quality,"November 6, 2019",easy install come everything need,5,2,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Warranty term,"June 30, 2022",buy toilet 2 month ago instal use guest rest room use time since installation leak last week call plumber say toilet broken replace whole wax ring warranty toilet mention anywhere,1,1,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Great but....,"September 28, 2022",Installation easy enough finding required part inside box However find infuriate instal round toilet bowl get last step put toilet seat cover see elongate bowl seat Dont know happen go uninstall entire toilet change toilet seat cover completely frustrate would like know could resolve,1,0,2
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Does the job,"April 1, 2023",Easy Install realistically basic toilet job Came part need include wax ring Bolts need ground size allow cap fit inconvenient extra step product get look refurbish toilet repair patch underside Despite repair toilet work design however dont think acceptable practice,4,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,"Not white, bolts leak even with different washers","December 6, 2022",Im assume cant return point toilet order say white one beige box bowl instal well seal however patent pending tank bolt leak even replace bolt separately buy bolt still leak sure go would return assume point since bowl instal,2,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,terrible,"September 10, 2022",many issue toilet seal tank isnt work properly slight pressure tank make leak matter hard tou tighten bolt nothing stop happen base toilet wasnt seat right come find warped Dont buy toilet Youre good American standard project source brand,2,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Poor packaging!!!!,"February 27, 2022",first toilet pick cracked base bring back exchange new toiletand one hairline crack tank didnt become obvious unit completely instal,1,1,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Everything you need,"April 22, 2023",Everything need kit thing buy supply line dependent current plumbing Instructions clear follow Mounting tank include three bolt work well werent leak like review mention Making sure three bolt tighten amount key,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,works unlike Orange man that don't honor quality,"January 17, 2022",like fact work slightly competitor refuse use ever,4,1,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Basic toilet looks great works great.,"November 11, 2021",come everything except new water line make USA,5,1,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Order a seat separately,"November 27, 2021",toilet basin fine enclose seat bad kind basic plastic,4,1,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,It is a B+ rating for me,"May 7, 2022",hard uncomfortable seat replace seat,3,1,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,The toilet leaks lots of water,"September 13, 2022",size high toilet really good instruction installation clear even happy purchase problem come around two month purchase every time flush water go five ten minute manually arrange disappoint,2,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Buy better!,"August 10, 2022",flimsy plastic seatlid old toilet replace constantly run 10 year never use plunger week Ive instal blow dust plunger quality old one Bite bullet buy quality product,3,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Quality made in the USA,"March 4, 2023",Mansfield toilet buy Lowes fit perfectly small bathroom feature want day standard chair height round bowl elongate Also price much less Kohler brand yet quality make USA happy Mansfield,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Very affordable and sizeable,"February 4, 2022",totally amazing perfect miniature bathroom styilish look amazing chunky white wall Beautiful 45 thick long enough hole perfect water dont splash bowel movement also thunkly sizeable encourages flush toilet,4,0,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,You get what you pay for,"January 25, 2023",Unfortunately need small toilet specific height able get ADA toliet chair one meet specific need Ive never need toilet plunger run buy one Unfortunately get use almost daily since toilet get clog easily,2,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Worth the money.,"April 25, 2023",Toliet easy install great price Would buy,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,It's OK,"January 26, 2023",purchase toilet bathroom suite issue toilet tank level weak strip loose hanging go buy another one anyone issue tell lever get plastic seem cheap,3,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Great look and everything included .,"April 24, 2023",Needed new toilet toilet easy installation everything include thing would improve good seat,4,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,could be engineered better,"November 25, 2022",Everything fine except engineering aspect closet 3 bolt fixes bowl 23 hard reach tighten equally closet level aspect toilet OK,4,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,It only seats one at a time.,"April 24, 2023",good sit like sit family together would weird,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Smaller than most others- great for kids and those,"March 24, 2023",Good replacement toilet old worn one flush great lot powerIts bit small anyone taller pas one great kid,4,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Solid toilet for the money but...,"March 12, 2023",ever amount money minor imperfection flapper sub par compare korky promptly instal 3 bolt tank mount nice feature,3,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,They are Heavy!,"August 3, 2022",buy two toilet ProFit load help store OK help load car Thanks Got home put problem,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Worse than the toilet I replaced,"October 28, 2022",Im sure positive review come Good price great toilet Comes worlds uncomfortable seat constantly clog,2,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Love the New Toilet,"September 26, 2022",Im glad order toilet look similar old toilet flush properly seat comfortable highly recommend toilet,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Great toilet but add the washers.,"December 2, 2021",Adding plastic retain washer base bolt would greatly simplify installation novice Cost would pennies,4,0,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Won't stop running,"August 8, 2022",plumber install new toilet leak around flapper burr wont seal impress,1,0,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Terrific toilet.,"April 2, 2023",Height perfect purchase another toilet tall one fit perfectly Installation easy,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Mansfield toilet,"August 12, 2022",part break part easy install great write instruction,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,You have to hold down handle for a complete flush.,"December 13, 2022",like cost size one hold handle complete flush,1,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,It is VERY short,"April 5, 2023",Seems intend Comfortable seatNot lot water bowl,4,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,"Same, get someone who knows how to install .","April 15, 2023",Need professional help installafter person Sams write order,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Small and Amazing,"August 23, 2022",like strong flush us less water per flush efficient,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Good value for small price,"November 3, 2022",Works well wish buy something little large quieter,3,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Good product. I would buy it again.,"April 13, 2023",fit compact area compatible bathroom decor,4,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Good toilet,"April 6, 2023",Base plumbing tight angle mean less clog,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Couldn't be easier...,"January 3, 2023",far easy toilet ever instal,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Goes really well in a bathroom.,"April 8, 2023",product flush great Installed quickly easily,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,It is quiet when refilling the tank.,"January 20, 2023",seat comfortable flush well,4,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Works great,"August 6, 2022",Go bathroom easy put leak,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Nice toilet,"April 11, 2023",Good value money easy install worth,5,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,granny gotta go,"October 27, 2021",ita basic toilet price good easy enstall,5,0,1
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,Worse toilet ever don't buy this product,"April 8, 2023",u always something fix reliable,1,0,0
Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,I purchased this toilet because of the seat height,"April 6, 2023",like high flush exceptional,5,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Just bad,"July 10, 2021",commercial plumber instal hundred toilet paycheck Bought need 10 rough toilet make USA figure probably superior product Well build quality performance bad bad tank bowl setup seal water tight four attempt return finish low edge tank evident drip porcelain create unfinished look flush system complete gar,1,16,5
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,It's clearly not white,"December 18, 2021",toilet white Sink right white see photo toilet maybe bone light sand color havent even hook yet already disappointed purchase Imperfection right corner lid look cheap get different wax seal one include fell apart werent choice 10 rough local Lowes travel almost 30 mile nearby town stock Dont know want drive back return make replace late waste time money,2,2,1
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Fits the need,"July 24, 2021",Toilet work great although flush bit odd press flush handle quickly light flush hold 23 second full flush dualflush without extra cost Installation go surprisingly well first toilet installation ever Manufacturer provide clear instruction make easy although must say disconcert read paraphrase Tighten three tanktobowl nut fill tank check leak leak tighten 12 turn recheck Hmmm Mine leak Im satisfy overall,4,1,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Wont Seal At Water Tank,"April 13, 2023",bought toilet without read review need one quickly saw make USA installed toilet think anything instal notice small leak come gasket water tank mount three bolt system difficult get water tight seal try several day get tank seal matter could get stop leak three day wrestle thing decide return seem common occurrence model frustrate day three seal tank poor,1,1,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Rick,"December 12, 2021",dont install lot toilet purchase one physical requirement installation considerable mechanical experience find instruction lack miss shimming bottom base assembly stable seal silicon unclear whether usual step toilet installation thing problem tank bowl seal read review purchase toilet mistakenly discount problem Today Sunday come solution,3,1,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Mansfield summit,"June 10, 2022",Bought toilet may 2022 insulation go vey well problem supply rubber tank bowl screw would stop leaking water tank drain water tank dry rubber screw apply silicone caulk rubber screw lightly tighten screw let sit night next day add water seam good leak,3,2,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Absolute Junk,"August 31, 2022",need 10 rough size application make USA thought would good choice toilet absolute junk instal many toilet day far worst one date None gasket seal fit finish tank terrible past return date project get hold disappointed lowes Mansfield,1,2,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,No leaks,"February 28, 2023",read review lot say kept leak rubber gasket decide buy toilet need 10 inch rough one stock elongate give try leak work great would give 5 star noticed hold handle couple second get good flush work fine quick flush toilet look great work well,4,1,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Use a different tank to bowl gasket,"December 18, 2021",like tank bowl gasket seem cheap make buy different gasket use throw one away,4,2,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Not worth the price.,"March 11, 2023",bought toilet want make USA Easy installation look good problem take 5 minute fill toilet check water pressure go toilet everything good Somewhere internal mechanic allow trickle disappoint,1,1,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Garbage,"February 13, 2023",bad toilet ever see wont stop leaking tank bolt back base toilet tip back easily Nothing hold front gravity toilet bolt close center hope return,1,1,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Ok toilet,"February 12, 2022",far good toilet seat get stick try close suspect thatll get easy time go Must hold handle strong flush Overall ok,3,1,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Great toilet,"October 24, 2021",Easy assemble install leaking issue would recommend,5,1,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,love it,"January 5, 2022",bathroom redone go high dollar kohler didnt know 10 rough plumbing take back purchased little skeptical never hear company little research buy love Tock big ole healthy load yesterday true test shove bunch paper think commercial toilet lol go fast refill would purchase,5,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,The rubber covered screws they provide are a joke,"July 27, 2021",main part fit bowl water inlet leak do factory,2,1,1
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Of apparent good quality except for the cheap lid,"February 19, 2022",Appears quality construction flush well nice height However seat lid seat thin plastic sit skew one side already replace one company make happy,3,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Good product / Happy with purchase,"November 21, 2021",need new toilet 10 inch rough Sunday concern big name happy purchase instal easily still tune float make flush right fence one good toilet,5,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Great price great toilet,"May 17, 2022",original toilet leak purchase second one work perfectly would like thank Dustin Lowes call knew problem first one make everything right thank,5,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Not the quality I was hoping for,"January 28, 2023",quality hop instal another mansfield toilet good one chip tank top visible continue Well month later tank stop fill squeels like bad horn,2,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Inspect before you take home,"March 29, 2023",package product upside first one buy tank flange destroy exchange problem delay install several day instal product work great,4,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,,"December 12, 2022",nut adjust tank bolt plastic break tighten nut screw fix toilet floor far back unlevel install,1,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Works fine,"April 21, 2023",Nothing fancy job wife really likes Looks like standard internals find hardware store need Works fine,5,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Terrible Toilet needs to go down the drain.,"November 10, 2022",Toilet terrible bowl tank incorrectly make fit together leak installed take product back Lowes Dont buy,1,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,The Perfect Gift,"January 5, 2022",toilet gift grandchild Theyve without one time one perfect fit also right price Thanks Lowes,5,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,"Mansfield summit,10” rough in","September 23, 2022",easy install didnt even adjust water fill powerful flush would recommend yourselfer,5,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Good Size and Shape,"January 25, 2022",Size shape plumber instal bathroom impressed keep say get nice toilet,5,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Nice buy,"December 28, 2021",Decent toilet space allow standard space like old building apartment,5,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Make sure you measure rough-in before purchasing!,"October 7, 2022",Tank tall toilet seat lid flimsy 10 roughin available,3,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Buy a separate wax ring.,"August 18, 2022",like fact supply wax ring tall enough facilitate installation,5,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Works for me,"November 4, 2022",Grateful 10 inch roughin Saved hundred dollar pipe need move,5,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Good product for the price.,"March 31, 2023",like brand rental Lasts long American Standard,5,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Excellent quality.,"December 5, 2021",Great add home Getting old want high toilet,5,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,works,"February 6, 2022",easy sit make loud sound weater cutoff,5,0,0
Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,Manufactures Defect,"October 17, 2022",Item defect need replace use,1,0,0
Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,Nice USA Commode,"November 30, 2022",Nice look commode instal easily part include except line connect commode water supply purchase brass floor bolt use instead steel one supply manufacturer rustproof easy saw original brass one long like forceful swirltype flush Time tell effective cleaning bowl well expect also like toilet seat noslam design pushbutton quick removal design toilet seat also nice hygienic touch old one hard clean area hinge section,5,3,0
Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,Best toilet ever !,"December 1, 2022",best toilet Ive instal previous vanquish model like much good take one flush clear bowl fast strong easy install everything include except wrench redesign seat little tricky worth extra minute install simple remove push silver button lift clean underneath pop back two pin do position seat fit lid two little tabs assist open close,5,3,0
Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,IF YOU LIKE HIGH QUALITY,"December 6, 2022",Mansfield hit park one Super high quality part seat ingenious idea work great swirl jet get everything first time issue installation get tank seal bowl dont like idea front tank come contact bowl leave open tighten tank crack reason leery tighten Took tank back several time insure instal correctly Everything else go perfectly easily Superior product pleased Im fussy ask wife,5,2,0
Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,Awesome Toilet Package - Taller Seat Height,"December 4, 2022",great package deal Everything need water supply line toilet flange floor ADA compliant comfort height make get significantly easy old people people disability people arthritis general mobility issue toilet nice finish Love snap quick release toilet seat make clean way easy Cant ask anything,5,2,0
Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,Vanquish 2 Elongated Chair Height Commode,"November 29, 2022",Vanquish 2 Elongated Chair Height Watersense Commode excellent value Everything need boxjust bring tool party fit finish commode excellent instruction clear easy put together installed little less hour include bidet seat impressedyou cant go wrong kit,5,2,0
Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,Soft close lid,"December 1, 2022",remodel bathroom toilet white color toilet pure white elongate soft close lid easy install come everything need,4,2,0
Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,A Few Issues,"February 10, 2023",toilet nicely package good style feature really cool two tabbed lit set Unfortunately component werent high quality leak Specifically tank gasket wasnt sound Also plastic connection bolt werent sound quality,2,0,0
Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,Awesomeness,"December 18, 2022",Awesomeness toilet sound funny true quick release seat really unique idea make clean much easy like way flush swirl flush clean bowl much efficiently,5,2,0
Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,Premium feeling toilet with 2 awesome features.,"December 23, 2022",far good toilet feel premium flapper style flush valve hold fine much easy maintain new style 2 best feature toilet soft close lid lid removal system lift lid there button press pull lid clean nice manufacture issue gasket flush valve fold cause leak able get resolve Overall decent toilet happy one,5,2,0
Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,Good Looks and Performance,"December 29, 2022",toilet attractive strong flush waste remove one flush seat softclose recess lif nice look seat also quick release button easy clean flush little loud toilet terrible negative replace flush valve toilet leak continually Even several attempt reinstall big deL since part cheap easy awap ou,4,3,0
Mansfield Vanquish 2 White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5997CTK,249.0,"Great product, shipping was flawless!","December 27, 2022",toilet sleek look well make extra high great people disability knee problem seem take less space make bathroom feel little big Im pretty happy toilet since something use regularly Im glad get,4,2,0
